"v1","v2","v3","v4","v5","v6","v7","v8"
-0.645956978795542,-0.934824961111884,-0.863621955315246,0.683137123007327,0.25755516423207,1.91185132605622,2.47179347604084,1.8955229264657
1.09661445778432,0.774597011061004,1.13944871602382,0.968588281655684,0.879153401079873,-0.70100928249058,-0.639974983024934,-1.00796329557591
0.133411593342933,0.133010858961201,-0.0315209782840815,0.756595558254048,0.469445620363445,1.76240359237208,1.26819175779139,1.69145552611295
1.67846353851739,1.50166947717676,1.55350856021823,0.249695108970627,0.391391646926962,-0.96251610787625,-1.02159963277385,-0.796768432125624
-0.302321876340658,-0.389044800837622,-0.206198821531561,0.305762480245903,-0.0760028365339503,-0.964427945895941,-0.981880556471556,-0.374695846563243
0.930770208233816,1.2874177378646,1.01596153262605,0.802269424544647,0.595763672641829,0.361162746464684,0.0740150528880157,0.261476136600264
1.20973842375005,1.24125864218023,1.25614600101179,0.221998841036111,-0.131746647279724,-1.36907163914277,-1.1888053931917,-1.36885716336346
0.430826100841369,0.360549051845352,0.251158196043419,0.206274852855131,0.645975505201505,-0.590313492558138,-0.680739302484179,-0.389159672313785
-0.101391472637096,-0.151528465800719,-0.358118901970373,0.40898147970438,1.0071387061356,0.14518834784775,-0.0808717935547502,-0.349784676044692
-0.829851728382768,-0.701816012992131,-0.808196565143621,0.593340395018458,0.0982383585761674,-0.270500274612546,-0.30488712616037,-0.101583083827429
0.432481321247412,0.319622962528312,0.315576285110393,0.0812214834149927,0.765438516746113,-0.339541544581345,-0.234022011825849,-0.493847782371626
0.628950277986549,0.617092156483278,0.882345836427413,0.251351705985144,0.788726691497673,0.0254567321839923,0.404917521710648,-0.0846266651663817
-3.44832808734166,-3.82902925281851,-3.68472646908907,0.401400525821373,0.380230398008549,-0.905455262229714,-0.977478021943445,-1.16584582260892
-0.748360711908762,-0.542285346696482,-0.458667899460478,0.304654440609738,-0.248752286806592,0.390112746643771,0.301165168572978,0.636058857913028
0.924924455101279,1.05261770390576,0.694851296951479,0.609713221434504,0.656563615034756,-0.473812841835788,-0.615634202632239,-0.66776146770454
-0.208279829282508,-0.0102565797478214,-0.713319081229849,0.965241512050852,1.57664124011092,0.840398122496325,1.1575272719007,1.10386039976464
-0.157925971550743,0.216448814173567,-0.424600671908168,0.545408690348268,0.294684997703408,-0.793951629205097,-0.821463326682172,-0.602007172732708
-0.0803684768396605,-0.329268073920303,-0.0413420400748666,0.836841619573534,1.15882986624079,1.72925946654251,1.43662502873008,1.62328909535736
0.925339682739364,0.880413682776034,0.996847520441937,0.959616378881037,1.19817834918521,0.12979187227206,-0.0128435851318685,0.0211436953670831
-0.545864608792427,-0.544741406093749,-0.208039786169234,0.303405098849908,0.514841122563916,-0.245342174539418,-0.327714277992983,0.0244479531004481
-0.569230356183645,-0.582361605178299,-0.156945857115909,0.59755749325268,0.264210029652307,-0.685306884413072,-0.702922726026669,-0.568251677849028
0.328288618595284,0.511438019233147,0.566913879070131,0.679562512552366,0.852997444754859,-0.434243486000507,-0.122482912070417,-0.707329778118623
0.92377777324772,0.728462559712741,0.921955548082983,0.960379789350554,1.07381351908446,-0.858541611689173,-1.04497893903349,-0.745898406918448
0.780777114813441,0.890224160553719,0.683790710662077,0.15132638043724,-0.087435871867049,0.885481168183337,1.14782873117471,0.818497774124829
-0.592592776599009,-0.838599145252028,-1.24079992723724,0.804069463396445,0.299951128838065,0.149994669043451,-0.137794107013337,-0.15781186484985
0.151542354837404,-0.108092267343041,-0.18621430190576,0.750998991075903,0.63881613926462,0.660784208413932,0.32749012156271,0.844683141614265
0.328703841142571,0.398900901814829,0.57732402665674,0.467836868949234,0.357079573124022,-0.0213997986053065,0.407702832190993,0.308640130056364
0.710959136079949,1.14549348391757,0.617711280056226,0.230425232322887,0.158817403427365,3.51467855028611,3.86858880632588,3.66761013342224
1.43633202185315,1.3804379197449,1.44197417524921,0.511955065419897,0.80496760473615,-0.333802951503334,-0.173686395529252,-0.264863043106557
1.50354698900413,1.20629105617479,1.45067196499766,0.226185479434207,0.562639515261849,0.766504680316609,1.01942804629513,0.731114986196184
-2.81872130567695,-2.80591275104174,-2.56767304894208,0.461033174302429,0.199226244939019,-0.16552838299134,-0.087435047187614,0.449502595434598
-0.164349432313356,-0.144732472978982,-0.184121877679846,0.756861326284707,0.126771740914139,-1.17170936475991,-1.33869487326129,-0.906569591304496
-1.52359734764919,-1.53553826906767,-1.85030435191814,0.127444961108267,0.543759150133866,-0.0940699212130935,-0.33624966240432,-0.401353170232314
-1.30105974049009,-1.30261405935956,-1.39196469694284,0.264341837726533,0.0639202985882509,0.0020131839989182,0.182418248622178,-0.153141574451426
1.12075738149408,1.33764873687905,1.02006246519416,0.688123471802101,0.365757467238179,1.10246023114924,1.36580906737536,1.22388761025849
-0.394380453062018,-0.234952606891931,-0.842229053463975,0.807784072589129,0.329395809185588,-1.61000046013454,-1.35318149751378,-1.63244818620749
-0.773103318652559,-0.509973436718101,-0.622210898900078,0.24686160706915,0.194179691946458,-0.434688341455529,-0.625559958252466,0.037770088875357
1.63393518901534,1.54198529163535,1.70788221277818,0.200295520480722,0.305054809562177,-0.701039574248547,-0.587814716542938,-0.876823858089767
-0.72622819163994,-0.872537765936574,-0.961853618723264,0.549419298302382,1.2848006986802,-1.09758787210479,-0.886723679224967,-1.22058587336778
-1.42226185739197,-1.32328569912546,-1.35180692533593,0.971244037616998,0.105505858741779,0.280853607701216,0.322142466227854,0.398736548897589
-0.326222514473711,-0.561578170395026,-0.116774001661689,0.700432620244101,1.0569500737259,-0.181187353584237,-0.619248883310875,-0.438194067617905
-1.06894490258743,-0.935306589640913,-0.926380037337748,0.348097586072981,0.660621557460343,-0.186628978181132,-0.0532524747407798,-0.0931062111283162
-0.452165373847815,-0.403114407728096,-0.447074188895406,0.257004669867456,-0.269911555186006,-0.738993899457881,-0.426972611975699,-0.822319599320225
-0.519494848447932,-0.493871143266717,-0.472291147417301,0.834799753269181,0.882654591949581,0.358344500141616,0.378496261313005,0.298348546782944
0.88392477094412,0.957142766331289,0.727549910297741,0.876667984062806,1.46873074160999,-0.413473590612233,-0.341019672909929,-0.57770809743618
-0.608067973842055,-0.365498320506485,-1.02724258485588,0.672063086181879,0.602962895424175,-0.94848411825472,-1.34417224332147,-1.0444643401146
-0.569896482065578,-0.656782016151108,-0.20585014760751,0.175051032099873,0.575826900217652,-0.769379597762247,-0.782505874040913,-0.617383183466484
0.67455913912045,0.917410124505371,0.742468412000888,0.82318861479871,-0.170112016492231,0.909014280451762,1.0761809573729,1.12184516154572
0.47824145779102,0.658184508774597,0.669352842513334,0.0838120086118579,0.260384618207084,-0.63909886423862,-0.212702509281596,-0.596331671573428
0.401068536620211,0.323171477854619,0.427769195748857,0.55060570850037,0.0408734117742564,-0.439616677881157,-0.922034361210907,-0.635527808866008
-0.200244384751516,-0.26026860418168,-0.311413686129634,0.898074336815625,1.63995651421673,0.647744450237741,0.493526265518958,0.711106562092765
0.267547895355588,-0.103462304059223,-0.0825118574214448,0.792701537720859,0.762340991411407,1.69900354045066,1.60773944385315,1.82293111740125
1.31241117726032,1.36400554936021,1.44487325764876,0.429150944808498,0.0125613947439182,0.256643656299441,0.435867982182291,0.274132260558174
0.225479374824843,0.640586865734378,0.0433354574898156,0.319279457209632,-0.365624239924438,0.335487919692014,-0.263484003001493,0.734296339729854
-0.213408252808536,-0.383352564736966,-0.360148487301881,0.482792331371456,0.189290134576982,-1.08206871187743,-1.22864820534174,-1.37781531661259
-0.920893233446883,-0.665142805826126,-1.05033153999272,0.242820627521724,-0.102709938782471,-1.94571441852755,-2.04051393682012,-1.92351165983748
0.847364829242712,0.934120770050277,0.358509852780557,0.00822540395893157,0.190192612562451,0.259040491127115,0.0372397927597105,0.279628181094112
